pool_address,y_revenue,x_cost,z_wash_trade,old_profit,true_profit
0xc7c289f7407dbc935a05e31c1a0c44766fdfdadf,1.0027818386150393,1.023123805,0.0,-0.020341966384960664,-0.020341966384960664
0x5d419dd3c61e80b0bbb65ab2530dc97ceeb29915,3.1014328335892567,3.1216771800000003,0.0,-0.020244346410743574,-0.020244346410743574
0x9fa6485f4fbbebb66b654bab3e52e51b523e3063,1.023514490587986,1.032135195,0.01122595,-0.008620704412013902,-0.0198466544120139
0xe199d8daa3de3bed0f97e2b1776d8a654d10dbb1,1.607502921329756,1.02313167,0.6020655500000001,0.5843712513297561,-0.01769429867024397
0xa0f90e1d8e4af9c4b510827d22593de52c200281,1.907546504948446,1.923898575,0.0,-0.016352070051554035,-0.016352070051554035
0xc17b91530e15da9be13cdb7f038f8398d68029c6,0.7106080227396303,0.72582856,0.0,-0.015220537260369649,-0.015220537260369649
0x315ae9cd9bee25bbd1f03c2b2db092bc80d2f7fc,1.6088255096490918,1.62353184,0.0,-0.014706330350908292,-0.014706330350908292
0xee8a87cb5d5b0f7a5a3c6008394194a73ff782f8,8.012627344675968,8.026008885000001,0.0,-0.01338154032403338,-0.01338154032403338
0x5175e087d132b3f3f2fe9f5332449b6cb40e6589,2.0115484161854744,1.723132735,0.30075891,0.28841568118547434,-0.012343228814525653
0xc49e51f6870fe70e186e5153793dd017cd4a54ad,3.2116761386396466,3.22361502,0.0,-0.01193888136035337,-0.01193888136035337
0xc24c485c11f3dfbafb6c278da661e74aedb9aba7,1.6108943537890907,1.622775415,0.0,-0.01188106121090926,-0.01188106121090926
0x619fb510dccf51526a382c2eca8721eef78bae17,3.0215689805868036,3.03241957,0.0,-0.010850589413196499,-0.010850589413196499
0x4b439cd7ab688b64ba3b865d78e5b4421606b02f,2.0161603047695458,2.026197335,0.0,-0.010037030230454214,-0.010037030230454214
0xe24f632e1d89ee4842d492e14c40bc09aa8c32ec,1.514840843658164,1.524523345,0.0,-0.009682501341836014,-0.009682501341836014
0x7b30a33f4bc41407a4755c2799ec8a049cea8f92,1.612483180575489,1.6218317500000001,0.0,-0.009348569424511233,-0.009348569424511233
0x9b2b65594f5affdc5f2799c205559c1dc37ae3ff,1.0134372228310418,1.020071125,0.0,-0.006633902168958317,-0.006633902168958317
0xf833c3b4e4d8cf886b17553a8728f9c7196e6755,1.6136566101372873,1.6200706500000002,0.0,-0.006414039862712828,-0.006414039862712828
0x68ebfbe0c49b9c5fa25224f5baf2d8d87581bb57,10.027070769300996,10.032538180000001,0.0,-0.005467410699004915,-0.005467410699004915
0x0feebc2f27b7452381324bd8e22bd3514ff4d73f,4.017693096600368,4.0231324200000005,0.0,-0.005439323399632379,-0.005439323399632379
0x5681b41cb2e44b6511ea6f12706f108bcf03458c,1.519914321856772,1.524523265,0.0,-0.004608943143227906,-0.004608943143227906
0x25fbfb0371591abe3864e96b5d8a96a9fd44d0df,5.019672608344075,5.023131955,0.0,-0.0034593466559256214,-0.0034593466559256214
0x22c765fbc99e99bec4ab6b5aa719135e67489249,2.3292175379169002,2.3303844399999996,0.0,-0.0011669020830993304,-0.0011669020830993304
0x9bef3886252f9d12a55ed869cac29d84813156e4,4.523924396442902,4.523133115,0.0,0.0007912814429014148,0.0007912814429014148
0xa49019ea6e6518f7f9ec256048cdae9f3e5817b2,8.02841560371923,8.025689204999999,0.0,0.0027263987192309713,0.0027263987192309713
0xf3b1f01b92bd983fdf2f34a4bcc9e15fd0ed1ac2,2.028773375434331,2.02312372,0.0,0.005649655434330825,0.005649655434330825
0x47b7dc539cda2be900e9240b7ec43964e72c9119,4.029688264077906,4.023133475,0.0,0.00655478907790652,0.00655478907790652
0x080ad22edbf16c2ab5aabf56cddba078e9f8a695,4.530021942783155,4.523133195000001,0.0,0.006888747783154514,0.006888747783154514
0x35e7f5a218b8d5bcb9b8a2b27d2756263273a3f7,5.030021945996989,5.023133100000001,0.0,0.0068888459969880245,0.0068888459969880245
0x71795b867ad5e30f995ee6b624f208c66f20087c,4.530038127506928,4.523132115,0.0,0.0069060125069277944,0.0069060125069277944
0xb178b40da9b57c994abafebcd8ec55e4fb366357,4.732001221638579,4.723133100000001,0.0,0.008868121638577975,0.008868121638577975
0x9089e8037112fe603617b17b09139cb4bec7d40c,4.83801872406931,4.8231331950000005,0.0,0.014885529069309733,0.014885529069309733
0x57296693006d748c4283e6ea9ccc53dec5ca3622,3.1490590945536083,3.132672605,0.0,0.016386489553608108,0.016386489553608108
0x48fd2516b0e9e217b9af104a9d0cf821156073c1,4.549113358913568,4.522986175,0.0,0.026127183913568608,0.026127183913568608
0x72af35b6ed3e4b57fa9de9b712892f16abac3fa5,10.055703467676095,10.025689380000001,0.0,0.03001408767609348,0.03001408767609348
0x17155fae9b9ed1c3c57ab805a817a77f458c6062,5.085881684066157,5.0260097,0.0,0.05987198406615679,0.05987198406615679
0x4c68089b254dbf9cc51da8d5c4ac99da5a5bd3b3,1.1815262870381718,1.02312402,0.0,0.15840226703817173,0.15840226703817173
0xe3ced016d8d4dca9ed12437cfd4fc6ddfc49e7cc,1.9226279507725126,1.5231327350000001,0.16138164,0.39949521577251246,0.23811357577251246
0x94ecf1aa43f51f785839232de863c8ad7662c968,1.541105503521481,1.0231237199999998,0.0,0.517981783521481,0.517981783521481
0x18dc2be1cd5d1a46afb85c9cb25e60024dd9db8d,10.630047288077233,10.02488766,0.0,0.6051596280772333,0.6051596280772333
